texts,created_at,location
"Congratulations To Baji @RomaMatto Being a Non Muslim Welfare Committe Member Sindh 
Thank you Chairman @BBhuttoZardari 
Thank you @MuradAliShahPPP 
Thank you Brother @murtazawahab1  🥰 https://t.co/N7l33FbAiO
@MattoMushtaq 
@MaRathoor 
@aftabmatto24 
@NidaMatto 
@ShahzadMMatto",2022-10-11,Malir Pakistan 
"@charliermartin8 @crazyzombienerd @jolenebuntinguk @howbeef Would you agree that Christianity (along with Islam...two of the three abrahamic Faith's) are in the ""conversion business"" around the world....particularly among the poor people / Nations.",2022-10-11,UK 🇬🇧
"@Crow31Darkness @lrozen @MahmoudGholami @michelekelemen No 💩, Shirl: both Islam and Christianity are spin-off religions of Judaism, their respective holy texts adopted for different local audiences emerging centuries later, inspired by the same Torah source (Quran for Islam; New Testament for Christianity, being examples of fan fic).",2022-10-11,"Los Angeles, CA"
@Mona_Babe_ That why I always say Muslim gand best hoti he,2022-10-11,
"@CherushiWorst @TradBritGroup ...on,will fill our screens and spread throughout Europe...why so pessimistic you ask?..I've studied islam,sharia law,he life of Muhammed ( who they see as a Prophet who was in direct contact with God) ...and the Quran,...and I can say wholeheartedly with multiply verses to..",2022-10-11,
"O Allah, let not our hearts deviate after You have guided us, &amp; grant us mercy from You,for You art the Grantor of bounties without measure #dua #allah #islam",2022-10-11,
"@nailainayat Iranian are the most modern,realistic,broad minded people,and not bigot.Iran has various religions like Islam,zorashtra,bahai,budha.Even though majority is muslim,they are proud of their ancient culture which is not Islamic.Indian muslims must look inwards and think of mess .",2022-10-11,
ESPN W-LIFE UNIVERSITYS MUSLIM WOMEN WRESTLER LATIFAH MCBRYDE https://t.co/qQ5DLRWMHB via @YouTube,2022-10-11,
"@BesuraTaansane Ofcourse thousands of muslims commited jauhar in 2002, meanwhile g@@ndu what happened to NH case, your government is in power from last 9 years?",2022-10-11,
@alqawqaz The funny thing is back in the day there was funding from the west in this way of donations to the Jihad in Bosnia from Muslims. Chechnya for a time too. So much has changed in such a short time.,2022-10-11,Vaugely Appalachia
"In Ontario, October marks #IslamicHistoryMonth! This month aims to honour, inform, educate, and share the rich heritage and achievements of Muslims to society (from humanities, sciences, medicine, to astronomy) There are so many ongoing contributions to celebrate! https://t.co/WbvmuDftkZ",2022-10-11,"St. Catharines, Ontario"
"@hummingbird2_ @5Pillarsuk You have got to be kidding.
Ridiculous.
With paper your hands do not get covered in fecal material.
Moreover we wash our hands after using paper anyway.
The Muslim way is much less hygienic .. actually touching faeces.
Please join the 21st Century ..",2022-10-11,"London, UK"
"@_Nilo_22 Its gd. I have studied in AMU. I have many Muslim friends. Most of them are on highest posts like Judges,IAS/IPS.All of them accept that we are sons/ daughters of same forefathers, some of us has accepted Islam as religion.  Chancller of AMU Chauhan Rajput.",2022-10-11, M.P.
"#SantRampalJiMaharaj 
SERMON  OF Prophet Muhammad
Prophet Muhammad had forbidden muslims to take interest.
He also told them that there should be no bloodshed.
This is mentioned in the Book ""Biography of Hazrat
Muhammad"" (Sallallahu Alaihi Wasallam), page 307-315.",2022-10-11,
Ms Marvel Is Leading the Way towards Positive Muslim Representation on TV https://t.co/uoPldsYLMC,2022-10-11,London
"@beer_nun Not in deen e Islam. Islam give higher rank yo women. Even they call wife rabaitulbait means the queen of home.
In eye of islam women are very precious, that they are asked them to cover themselves.",2022-10-11,Kingdom of Saudi Arabia
Qatar is a muslim country that frown against things like this! Just respect them ffs ! It’s not that hard for crying out loud https://t.co/kqiicIMd0S,2022-10-11,
"@ManishKotharee @AJArabic Muslim community more patriot than any community........In India......but majority community always target Muslim  for political benefits, hate spread environment and blame for anything....sick  hate mongor right wing Indian  society",2022-10-11,
@ferozshahsyed @Pashto_Sandra Because I have seen their videos on Instagram and they also have YouTube channel that's why i know about them they are Indian interfaith couple the boy is Muslim but that girl is I think is hindu...,2022-10-11,
"@Hipsterrrific @SurrealZack That’s the thing. Indians talk a lot. Chinese do systematic harvesting of its Muslim population( heard their body organs are sold for cheap from concentration camps), Myanmar marched their army and bombed the shit out of Rohingyas .. Indians talk and talk get all the bad name.",2022-10-11,
"@Master_inno Go talk to my family, all the females in it will defend islam and they are Pakistani",2022-10-11,
Amit 'Malware' Malviya is on the masthead for disenfranchisment of Muslims,2022-10-11,"Mumbai, India"
"Fuck I was going to stay all the way out of the Ye thing, but I just want to say I do feel like I get what he’s doing whether I agree or not. No one was screaming all lives matter about that shirt and America has never batted an eye talking about going nuclear on muslims.",2022-10-11,"Columbus, OH"
@AdeRazakGold I will never support a Muslim Muslim ticket no matter what. That is enough reason for me not to vote such parties.,2022-10-11,
"It's known in many cultures that the most preferable war situation would be a surrendering enemy - unwilling to fight.

One implementation of that would be to ""pacify"" your enemy. Make him believe that the tool of violence is wrong.

Hint: That's what they do with Muslims today.",2022-10-11,
For Muslim Twitter bints. This is how you pack a lunch for your man in the morning before you send him off to work. Take notes . https://t.co/H4g71ZWsfy,2022-10-11,
"@ButterJaffa a religion mod. then there are religions like ""nothism"" which could be the equivalent og christianety, jewism and or islam. then there could be ""herobrianism"" which could be the equivalent of the idea of satanism and ""steveism"" that could be the equivalent of buddhism. 1/?",2022-10-11,
"@scanderbeg2pnt0 this is the same plot all over europe. just take out islam and replace it with liberalism. it does not matter. islam is just a simple tool. they want to remove identities in this continent. remember being turkish is just an idea, anyone can be one as long as they are sunni.",2022-10-11,
"@OvieNews @tundefashola I believe it's not only APC and Muslim people are receiving the awards.
In other to be fair, post and congratulate all of them 😊",2022-10-11,"Anambra, Nigeria"
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/2kg8KPgZXo",2022-10-11,
"#SantRampalJiMaharaj 
SERMON OF
Prophet Muhammad
Prophet Muhammad had forbidden muslims to take interest.
He also told them that there should be no bloodshed.
This is mentioned in the Book ""Biography of Hazrat
Muhammad"" (Sallallahu Alaihi Wasallam), page 307-315",2022-10-11,
"Glossary from Bhakth Dictionary. 
BMJ OneDayMatron
Modi hi tu ..
Free Bees 
Nehru 
Italy 
RaGa
Muslim 
🇵🇰 
Taliban
GDP 
Freebie 
Gauge Mata 
Babar AurangZeb
Savarkar Godse before going to bed 
But never use word 
Indira they know still she Durga 
@syed9422
@_puranapeer_

#Rupee",2022-10-11,"Washington, DC"
@justsu2al Make me #Muslim instead of #Sunni #Shia or any other Cult followers. All Praise be to Allahsubhana Wa'Ta.,2022-10-11,North America
"Benefits of minting Nifty Muslim Sister !!!

🌟Join @NiftyMuslim Community👇
https://t.co/ylRMSOrmCb

🌟Mint Now 👉https://t.co/GdTnwuQJFc https://t.co/5QopdLcs6w",2022-10-11,USA
"Islam is my Deen
Janat is my Dream
Will you be my zoja_e_kareem?🙂",2022-10-11,
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/1YqLdZa6dh",2022-10-11,
"@ArunSFan @RahulGandhi RSS has an entire Muslim wing called Muslim Rashtriya Manch but yeah, they must have predicted Bharat Jodo thing years ago and created the wing because of it",2022-10-11,
"@Hairyassburgers @KenQuincya1 @PatrickRMcCoy @WhitlockJason Lmfao. Black Hebrew Israelites, Muslim, etc. There's a lot of Christian persecution happening in this world. You say you're Christian, but I smell a small hat.",2022-10-11,
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/VAvPo19iJH",2022-10-11,
@_aalimarie I’m honest too and would wish Volks vs Islam and Charles misses weight. Again.😎,2022-10-11,
"@FoxNews Republicans hate veterans, law enforcement, women, seniors, Jews, Muslims, people of color, indigenous peoples, poor people, the LGBTQ+ community, diabetics, public education, school-children, nurses, teachers, immigrants, and law &amp; order.

What do they stand for?",2022-10-11,
"✨
Prophet Muhammad  sallallahu alayhi wa sallam said ;

“When one of you wakes up from his sleep, he must blow of his nose three times, for the shaytan spends the night inside one’s nostrils.” (Al-Bukhari and Muslim) https://t.co/DFAOx0Q95w",2022-10-11,Bulding An Empire 💎
"Those who are cutting their split ends in solidarity with the Iranian women should cut their bodies into multiple pieces in solidarity with Muslim women of Palestine, France, and even India.",2022-10-11,"Mumbai, India"
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/xImKlTs4K6",2022-10-11,
@hokage_mma @Gods_Son_MMA @CombatCr @DovySimuMMA You’re gunna be a sad panda when Islam chokes ol Charlie boy...,2022-10-11,"New York, NY"
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/ewckaJm6Nh",2022-10-11,
@Toribelle410 @veroandroman @Dominiquetaegon The risk is Islam ideology in the Pakistani community. Not lack of social workers saying please don’t take children.,2022-10-11,"Greenwich, London"
Today in History: Christians Save Western Civilization From Islam—to Hitler's Dismay https://t.co/S2aJg5U4jR,2022-10-11,
"the only people i see crying on twitter are liberal and feminists and every time they cry over islam, they've issues with islam. man stop crying he is not going to force you to do sajda calm down https://t.co/iczQRgAnMg",2022-10-11,North West 
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/C4imkAxo6W",2022-10-11,
@MyshkinFool You’ll find almost all Muslims just go to the usual high st banks as the criteria in Islamic banks is more or less prohibitive.,2022-10-11,"London, England"
@E_ARTIFEX Good luck on your quest to fight all 1.8 billion Muslims while pandering to Nazis,2022-10-11,
"@FilterationTime @Haqq_Aysha Since a Buddhist convert can take advantage of reservation rights, also unlike Islam, it would not invite extreme anger and alienation from UCs because Hindus (also by constitution) consider Buddhism to be a Hindu sect. In short, converting to Buddhism is a diplomatic move.",2022-10-11,"Cordova, Spain"
If you do not know &amp; apply the rules pertaining to istinja; your opinion on Islām holds no relevance. https://t.co/NpDBAR9lC7,2022-10-11,
@alishaabdullah India can be a peaceful place when all Muslims in this country accept the fact that their ancestors were Hindus.,2022-10-11,"Bhubaneshwar, India"
"@NotClaudeRains @notcapnamerica @SarahKSilverman @billmaher I will never understand how people give the misogynistic, anti-Muslim, racist bigot Bill Maher any of their time. There is nothing funny, nor insightful about a word that comes out of his mouth.",2022-10-11,San Antonio Texas
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/YfZhuqvMd0",2022-10-11,
"#Quran
#Quranhour
#Qurantime
#Qurqn4all

 Indeed, those who do not #believe in the #Hereafter #name the #angels #female #names ,

( 53:27 ) 

#Islam
#Muslim",2022-10-11,"Jakarta, Indonesia"
@Kath_Nye @AntiHoliness @GBNEWS @AlinejadMasih @mooniter @elishkaa @andrewdoyle_com Is there one model / real Islam following country among the 56 or so Islamic/Muslim majority countries?,2022-10-11,Planet Earth
You cannot call yourself A Man Of God and Support Abortion. He is a false prophet who supports Nation Of Islam and Prosperity Preaching. You know you give to the pastor and The Lord will Bless You. He’s a fraud and a fake. You will win @HerschelWalker White voters will decide https://t.co/fyD8CVsMNs,2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/pzVzkb7lYZ",2022-10-11,"Anantnag, Jammu & Kashmir"
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/QKzACVCIAs",2022-10-11,
"@khanumarfa {
You spit in food for sale;
We boycott you;
Muslims remain poor;
You play victim;
Repeat;
} https://t.co/hQMYh6u8iI",2022-10-11,United States
"Please what changed?
Muslim Muslim ticket won't destabilise Nigeria?

Believe APC at your own risk.

Peter Obi is better
#PeterObiForPresident2023 https://t.co/lDt4Tdz7OI",2022-10-11,
"@adam_danial033 @Murtadbak I literally had anxiety for like the whole 6 years from 2015- 20 and cannot even sleep and struggling to death when praying to be a good muslim because I always think day of Wrath is tomorrow until today, i became more functional after knowing the reality",2022-10-11,from hell  
"#Quran 
#Quranverse
 #quranquotes 

Say, My #Lord has only #forbidden open &amp; #secret #indecencies, sinfulness, #unjust #aggression #associating others with #Allah in #worship a practice He has never authorized &amp; #attributing to Allah what you do not know

 7:33

#Islam
#Muslim",2022-10-11,"Jakarta, Indonesia"
"@pritchard_ellie @maverick6446 @p_malavikapatil @Darkhorse1909 @Gerashchenko_en It's majority Muslims who have been arrested for Leicester, it's Muslims who engage in grooming gangs in UK, it's Muslims who have done terrorist attacks in UK, and you sure as hell don't speak for Kashmiri Hindus, but you do speak for the Jihadi Kashmiri secessionists who -",2022-10-11,India
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/M8yTHBaJhD",2022-10-11,
"@AngelaRayner @UN You could have gone to Leicester or Birmingham to see devastated areas, caused by Pakistanis attacking Hindus. Or go to Any area under Labour control and visit the Victims of the Muslim Grooming Gangs! But heay, not your style ?!",2022-10-11,
"Benefits of minting Nifty Muslim Sister !!!

🌟Join @NiftyMuslim Community👇
https://t.co/Zzk0ztCVBh

🌟Mint Now 👉https://t.co/5iF0ka6SQw https://t.co/MaT6t9sz1U",2022-10-11,USA
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/N7pLc5wnSH",2022-10-11,
@VergaraLautaro Looks more like a muslim couple.,2022-10-11,"London, England"
"@pulvisetlux @financialjuice Don't give up on 2023.  If Islamic government of Iran falls before the year is out, next year will be a different world.  Let's pray for Iran. 🙏🙏🙏🙏🙏
Remember my dreams.  They are better detailed in my video - Iran &amp; Islam.",2022-10-11,Australia
"@asadowaisi @YouTube Gnocide of Hindus are ongoing by muslims in india. Owaisi not saying a word on this. 
Watch out bengal owaisi.",2022-10-11,Punjab
@Scottish_Slav I think I read a book about that by the Nation of Islam. Big if true!,2022-10-11,"California, N.A.U."
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/uwCml5npjE",2022-10-11,
"@cvickright @Dawa911 They talk in reverse mode, his opinion is strictly for the Muslims they don't speak for Nigerians",2022-10-11,Yoruba Nation
"@ThEsHymAh Fine, call me insane but you should do a PhD. 

Yours sincerely,
PhD wala bhai 😊",2022-10-11,"Atlanta, GA"
"@SocialxSpy @Vikas88318422 @Amin_Peters @freemonotheist Another authentic (sahih) hadith:

Aisha Reported:
The Messenger of Allah, peace and blessings be upon him, did not strike a servant or a woman, and he never struck anything with his hand. [Sahih Muslim]",2022-10-11,
"@lewyrich @boat_noise @Klaus_Arminius @sophielouisecc You are dumber than dirt and your heart is ugly. You want to hate them because they’re Muslim, but they’re just as English as you and your crumpets, dog.",2022-10-11,Longyearben
"@MoArtis @islam_et_media @NakissaAria Terrible but..
Stop the buts lol..anyways u r old enough to remember taht when this war started all media channels were like, ""This is Europe not Syria"" this are civilized people etc",2022-10-11,
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen

https://t.co/Rih2LJjHjc",2022-10-11,
@DrBorgar @OllieReedFC @iliza 🤣🤣🤣🤣is criticizing Muslims anti islam? Does anyone get upset about being anti islam? Are u for real? The only protected non stop is Jewish religion. You’re willfully blind.,2022-10-11,
"We're already half way down that road, Nigel. So many black only no-go areas for whites, same with Muslim areas and others now! We are paying for the immigration policy adopted in the 1950's to work at cheaper wages and fill jobs here. Now we're paying the price! https://t.co/wAcGBgdNMx",2022-10-11,Anglia
"@scanderbeg2pnt0 and they were successful with this propaganda, it worked. first they will divide you with islam, then they will make those who obey them as dogs rich with your own money. you will lose slowly but surely. finally they will push for mass migration remove your identity.",2022-10-11,
"@Sweeterthejuic1 @boat_noise @lewyrich @Klaus_Arminius @sophielouisecc The fact that some pedophiles are not Third World Muslim men, does not excuse failing to act against Third World Muslim child rapists because they are Muslim and Third World.  I suggest you make an appointment with a proctologist, and have him find your head.",2022-10-11,Shangri La
"@SaajidLipham https://t.co/zRmegoL7QM

Rhyad Muslim's response",2022-10-11,
"@GodiMedia91 Who are the victims of Nazi Ruzzia in Chechnya during the Second Chechen War, Russia repeatedly bombed Syria, sent mercenaries to Libya and Mali. They are Muslims. The victims of Putin and Russian terrorism. Are you happy with that? And you call yourself a Muslim?! #StopRussiaNow",2022-10-11,Indonesia
"""While some migrants are coming to the US for economic reasons, many are fleeing persecution back home, said Deepak Ahluwalia, an immigration lawyer(…)
The latter group range from Muslims, Christians &amp; ""low-caste"" Hindus to members of India's LGBT com.."" https://t.co/kLTyIKV9yu",2022-10-11,Kolkata
"@sardesairajdeep Constitution provides asymmetric advantage to the followers of Islam. Unless that is rectified, this issue will not be solved. And yes, historical injustices need to be addressed.",2022-10-11,Singapore
"@raghadnotok Like the issue of islamophobia and harassing hijabis has been going on for so long,there are so many incidents and it happens literally everywhere... but the issues rises and falls like a rice grain
But when there's issue on the opposite they start blaming Islam",2022-10-11,
@EmberEmber1975 @Mcgovern734 Being a Muslim isn’t being a role model,2022-10-11,
Muslims are so pretty to me 🥹😍😍🫶🏽,2022-10-11,
"@CherushiWorst @TradBritGroup ...they are in,that now has a population of over 3/40% in said country??...No,? ...and so begins a religious war in an EU state,that Muslims will flock to in support and fund its financial needs and the true face of islam,that our liberal Media just dishonestly never reported...",2022-10-11,
"Heck Hindus should Even boycott the internet. Boycott any and all affiliations to the USA. It would be a big win, imagine Iphone losing millions of customers and Netflix. They will come to to know the power of Hindus those pro Muslim bastards.",2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/Wcgzqadard",2022-10-11,
@KoliBpositive She is just telling hypocrite standards of Islam .,2022-10-11,
@KashifAbbassi_ We love Imran Khan a leader of whole Muslim world.,2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/3GVvZgm8HA",2022-10-11,
"Why hate Muslims so much?
All visa agencies say only Hindu workers are needed https://t.co/yS95X4KiU6",2022-10-11,Qatar
"The majoritarians in our country do not accept laws which do not tend to support their narrow whims and fancies. They just want to disempower Muslims from holding any community property...

https://t.co/6TDGVjrh5g",2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/zBgra4dvlf",2022-10-11,
This is why I cannot stand Muslim men and yes I’m Muslim but this is disgusting 🙃 https://t.co/riPirLFUnw,2022-10-11,
"Strengthening Madrasas and endorsing hardcore orthodox Muslim clerics is a part of the Pakistani establishment's long-term foreign policy of fomenting terrorism.  

@RashidMurad 

1/2 https://t.co/oUGDK8hmkx",2022-10-11,"England, United Kingdom"
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/BJIlLg2GVK",2022-10-11,
@prateek__bansal @iam420and786 @SodabaH I would suggest you try and get over your emotional issues and look at things rationally. You accept that Muslims are already behind whilst at the same time supporting the obstruction of girls education on the pretext that Congress had an alleged bias for Muslims.,2022-10-11,
@slowwpoison9 @ananth2104 @kaushikrj6 @yadavtejashwi Even Osama bin Laden was also a sane muslim😄,2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/hvrZ7RTyj4",2022-10-11,
"@luxurysassy You know what,In fact, there are many other sides of the Palestinian people that the world does not know, both Christian, Atheist and Muslim countries about Palestine.I also know that Palestinian democracy is very low-key which is known as ""Authoritarian"".",2022-10-11,
ISLAM: Quotes and Status: Goodness to people https://t.co/crsuF7z1zN,2022-10-11,
"@ogrady_joe Islamophobia is rife, when people, professionals and organisations talk of anti-racism, Islamophobia is hardly ever mentioned, let alone called out.

#ProudArab 
#Islam",2022-10-11,Liverpool
@katrussen @rorheegreen12 @Dominiquetaegon Because all of them are Muslims of Pakistani origin.,2022-10-11,
"@fatdafevy @pal_legal When you occupy a place long enough, deprive them of their basic rights, then ordinary people have no choice but to stand up to the oppression. In Israel the only lives that are treated as objects are the Muslim lives. Stop playing victim when you are literally the oppressor.",2022-10-11,Somewhere
"Because he pretended as a #Hindu for the sake of power in politics (as per press reports).

It came in newspapers that the name of #Motilal was a Muslim as well as Jawaharlal.

His wife’s name #Kamala is a pure Hindu name.

Perhaps she is a #pandit. His daughter married a #Parsi. https://t.co/dlzUzomGyc",2022-10-11,Hyderabad 
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/s8QOz8ooDY",2022-10-11,
@yaji63 @VinitRacharla @ruchirsharma_1 Hindus cry about Churchill saying they bred like rabbits but accuse Indian Muslims of breeding like rabbits 🤣🤣🤣,2022-10-11,Fourth dimension
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/8StdzOqOEv",2022-10-11,
@BattaKashmiri If Muslims have madrasas. We hindus have education.,2022-10-11,
People say Khabib is a weight bully... Hahahaha Islam is bigger 🤣 https://t.co/jW0H22BXXB,2022-10-11,"Stockton, CA"
im a do bronx fan too but islam has this one,2022-10-11,"Columbus Circle, Westmoorings"
"@MalbecWarrier @SuellaBraverman @Conservatives So, the education in a Muslim faith school, totally overides the laws of the Country, that your Community in no way tries to Integrate in to . Sounds like a Caliphate within England . What do you think ? @trussliz",2022-10-11,
@theh8fulpanda @Sachal_Suhrab @juliaioffe And you and them hates Muslims,2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/88GMZAQmzC",2022-10-11,
"@AZHRIBMW @anwaribrahim 😒🤧🤕😷  Anwar Ibrahim is one big stinking HOXA !!! .... it will be an unmitigated disaster for Malaysia.... the country doesn't need a snakeoil salesman ... 
His knowledge of Islam is shallow and seriously flawed 🥴😤😖
His understanding of economics and monetary policy is ZERO",2022-10-11,
"Islam is not a religion

It’s a torture device for women

#fukkkreligion https://t.co/rsSSi8zv2Q",2022-10-11,CrazyTown
@SalisuBarau6 @AishaYesufu The answer is yes but the next question is if she is a sincere Muslim,2022-10-11,Nigeria
@Hafsa7867867 Muslim dharm,2022-10-11,
They called them terrorists. Now laying chadars. Hypocrites. Can't. Fool Muslims. The scars are too deep.. https://t.co/Tf8EXFc7XA,2022-10-11,India
@itvcalendar I'm sure the Muslim community will give their support! 😀,2022-10-11,Not sure....
"@cjwerleman It is an ethical issue with Twitter, FB, mainstream media, affluent world powers &amp;democratically elected leaders. Even with their silence they are contributing &amp;strengthening the narrative and mindset about Islamophobia and injustice against Muslims and other affected communities",2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/bUkezSULGU",2022-10-11,
"@berkkizilboga @enissimeri @SkySportsNews If you're homophobic and/or Muslim then yeah, you would hold that opinion.",2022-10-11,East London
"Muslim Mama meet ups with perinatalservices@cpslmind fortnightly from Wednesday 5th October, from 12.30 - 2.20 at CalmaBaby Peterborough. Informal group offering wellbeing tools and support to all Muslim Mums, with children under 2 years. No need to book, just drop in. https://t.co/lWPUgTrOnm",2022-10-11,Cambridgeshire & Peterborough
@China2ASEAN So there must be something with the muslim in Xinjiang,2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/QRH8ukZ34A",2022-10-11,
"wolf in dream,seeing a wolf in a dream wolves bible lone black islam kil... https://t.co/2Kr9r79H3U via @YouTube",2022-10-11,
"@AmarJamakovic @uranianbugger @superbgaurav17 @frazii7 @ReutersPitchbot Ethnical cleansing happens in almost all countries of the middle east, specially against non Muslim minorities, except Israel.
When Palestinians abandon terrorism there is a chance to peace. Meanwhile people like you will make the situation worse by ignoring terrorism.",2022-10-11,Israel
"@AmyAytch @Acyn So true.
Seems like thier is always a boogieman.
They hated the Italians
The Irish 
The Afro-American 
The Polish 
The Jews
The Muslims 
The Mexicans
Sound familiar..
Corporate greed and automation took your jobs!",2022-10-11,"Myrtle Beach, SC"
"@MarianneSansum Forget about cannabis at this time, concentrate on illegals crossing the Channel, and Muslim rape gangs! These are the issues that people are most concerned about! 😠",2022-10-11,
"@omarsuleiman504 In the No list is a Muslim country called Sudan, I bet their rep didn't understand what's going on",2022-10-11,"Houston, TX"
"@BahutvaKtka @rakeshfilm @DgpKarnataka @Prakashmaasti @dhanyarajendran @yehlog @dpkBopanna @bharathjoshi @Rushda_Khan_ @Aakar__Patel Dr Gregory, the founder of the Genocide Watch, says that genocide of the Muslims in India is impending as we have witnessed the same in Myanmar with Muslim Rohingya community. Discover the harsh realities in the following vlog:
https://t.co/JDIE0AK2B4",2022-10-11,Lahore
"Before you join the ‘this is a Pakistan hating Indian Muslim’ bandwagon, listen to speeches of eminent Pakistani scholars like Dr. Israr Ahmad.",2022-10-11,ہندوستان  
"@RonFilipkowski God supposedly spoke to the Crusaders, too. Do you think God would have them massacre hundred of Jews and Muslims in the streets of Israel? If so, well....that's fucked up.",2022-10-11,"Bath, ME"
"@badbubbllles @souvenirtities @PopCrave ""Terrorism has no religion"" over 95% of terrorist organizations are muslim",2022-10-11,
@LadyVelvet_HFQ @Abdulkhaleq_UAE What about the plight of muslims globally,2022-10-11,
"Hindu man forcibly converted to Islam in Pakistan

https://t.co/b2UTmOYq8j",2022-10-11,"Qazigund, Jammu & Kashmir"
"@kapskom @ShashiTharoor @RahulGandhi @ShashiTharoor is Sanghi
I can not support him
He is RSS agent
He is anti Muslim",2022-10-11,Kuwait
@AdlMhsod Your end is near do not go to Indian occupied kashmir and Phalestine kill Muslims cowards.,2022-10-11,
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen
https://t.co/pbaE6f7F1d",2022-10-11,"Qazigund, Jammu & Kashmir"
"@IRSvibechecker @TabukiJones @AetiusRF Facts:

2002 - political Islam fast growing global force and considered serious challenger to Western liberal democracy.

20 years of war by Western liberal democracy on Political Islam.

2022- political Islam basically dead.

Total big picture victory. Seethe harder...",2022-10-11,
@TulsiGabbard You still support the BJP who’s whole political purpose is Muslim genocide.,2022-10-11,"Jacksonville Beach, FL"
BDUTT said: ' The police are questioning AdvRajendraPal for taking Ambedkar vows at conversion meet-but have they questioned the BJP MP who called for an economic boycott of Muslims or the MLA whose language was even more vile ? On themojostory a tale of two rallies https://twitt https://t.co/FIXisq9SSH,2022-10-11,Internet
Le horny muslim gang dans ses arabesques https://t.co/Hed6g9BB27,2022-10-11,Oum el Bouaghi/Orléans
"In Pakistan, Muslim landlord strips Hindu woman worker naked, hangs her upside down, beats her, rapes with henchmen
https://t.co/l6FvX5zuIv",2022-10-11,"Kulgam, Jammu & Kashmir"
Our failing justice system has a certain affiliation with the sick desires of Muslim Savages some people say. https://t.co/4fk30KbmZW,2022-10-11,
And the West's attitude to #Erdogan's threats? Read the #book https://t.co/1GmMmeIrAW all the #historical documentation you need to realise what the #West's responsibilities were in the replacement of the #Christian #Byzantine #Empire in the #East by the #Muslim #Ottoman Empire.,2022-10-11,
@cherrysnova or what’s the fatihahs name if ur a muslim since u replied immediately u shoudl reply immediately to this too,2022-10-11,she¡her | desi | muslim ☪︎
@TheNationNews Why do they choice Muslim Muslim,2022-10-11,
"@NorthernRedsea @China2ASEAN If we agree that oppressing Muslims is wrong, then it is wrong everywhere, including China. Simple logic!",2022-10-11,
It’s astonishing that @NYSenDems &amp; CM members like @ShahanaFromBK  &amp; @NYCProgressives are silent about the genocide being committed by China TODAY &amp; every day against the Uygher Muslim minority and the UN’s role in allowing these atrocities to continue. https://t.co/Xe2lcJv4Ki,2022-10-11,"New York, NY"
"Benefits of minting Nifty Muslim Sister !!!

🌟Join @NiftyMuslim Community👇
https://t.co/G3IJsKBdZy

🌟Mint Now 👉https://t.co/s3w7WaNxH8 https://t.co/Yn8ue1wFGz",2022-10-11,Florida🌞 USA
"The Supreme Court admitted the pleas seeking 'Talaq-e-Hasan' and all other forms of ""unilateral extrajudicial divorce"" to be declared unconstitutional. 

#SupremeCourtOfIndia #Talaq #Unconstitutional #Divorce #Muslims 

https://t.co/WCibA81Usp",2022-10-11,"Kolkata, India"
"White Supremacists weave conspiracy theories that Migrants/Muslims/Jews/Blacks are “replacing whites,” leading to terrorism:
-NZ terrorist: 55 Muslims dead
-🇮🇹 Traini: shot 6 migrants
-Norway’s Breivik: 77 dead
-El Paso shooter killed 23
-Tree of Life Synagogue killer: 11 dead. https://t.co/Bky1IhxhSi",2022-10-11,United States
